time,p,p_dot,theta,theta_dot,u
3.0600000000000023,1.755106676897667,0.02217590340697656,-0.00620305595414448,0.009074856421257773,-0.05303336648314578
3.0800000000000023,1.7555432002994245,0.02147468259468026,-0.0060240816509810205,0.008826374860439273,-0.05139876228918952
3.1000000000000023,1.755965921942217,0.020795775598784146,-0.005850014523176544,0.008584034673633941,-0.049814231861896804
3.1200000000000023,1.7563752809486615,0.020138465856860542,-0.005680732935737186,0.008347719194982048,-0.048278255534773024
3.1400000000000023,1.7567717023430258,0.01950206011918842,-0.005516117584974604,0.008117311910313417,-0.046789359108372536
3.1600000000000024,1.757155597509757,0.018885887676182038,-0.0053560514938948214,0.007892696614980432,-0.04534611251895795
3.1800000000000024,1.7575273646368221,0.018289299612094925,-0.005200420004556229,0.007673757559172138,-0.043947128544940345
3.2000000000000024,1.7578873891443767,0.017711668084072433,-0.005049110767639633,0.0074603795814564425,-0.042591061550069684
3.2200000000000024,1.7582360440992584,0.01715238562566035,-0.004902013729458642,0.007252448231257248,-0.041276606262371174
3.2400000000000024,1.758573690615788,0.01661086447391027,-0.004759021116624981,0.007049849880935227,-0.04000249658785341
3.2600000000000025,1.7589006782433398,0.016086535919254023,-0.004620027418570279,0.006852471828104828,-0.03876750445803704
3.2800000000000025,1.7592173453411295,0.01557884967734998,-0.004484929368113593,0.006660202388785791,-0.03757043871037741
3.3000000000000025,1.7595240194406512,0.015087273282133416,-0.004353625920252271,0.006472930981954926,-0.03641014400068501
3.3200000000000025,1.7598210175961804,0.01461129149933103,-0.0042260182293427755,0.0062905482060331,-0.03528549974665716
3.3400000000000025,1.760108646723745,0.014150405759727067,-0.004102009624827664,0.006112945907813031,-0.03419541910167868
3.3600000000000025,1.760387203928952,0.01370413361149412,-0.00398150558565511,0.00594001724430586,-0.033138847958050374
3.3800000000000026,1.7606569768240456,0.013272008190926908,-0.0038644137135280324,0.005771656737958072,-0.03211476397884068
3.4000000000000026,1.7609182438345565,0.012853577710941231,-0.0037506437051111423,0.005607760325665439,-0.03112217565756831
3.4200000000000026,1.7611712744958943,0.01244840496672339,-0.003640107323315906,0.005448225401986965,-0.030160121404954738
3.4400000000000026,1.7614163297402177,0.012056066857937493,-0.003532718367775595,0.005292950856939483,-0.029227668661988986
3.4600000000000026,1.7616536621739092,0.011676153926919548,-0.003428392644615197,0.005141837108732165,-0.028323913038586536
3.4800000000000026,1.7618835163459672,0.011308269912307609,-0.0033270479356139722,0.0049947861317801885,-0.02744797747712459
3.5000000000000027,1.7621061290076212,0.010952031317577134,-0.003228603966851857,0.004851701480317599,-0.026599011440173594
3.5200000000000027,1.76232172936346,0.010607066993969527,-0.003132982376924686,0.004712488307911436,-0.02577619012173992
3.5400000000000027,1.76253053931436,0.01027301773732036,-0.0030401066848073535,0.004577053383161886,-0.0249787136813787
3.5600000000000027,1.7627327736924807,0.00994953589831111,-0.002949902257438476,0.004445305101857144,-0.02420580650052992
3.5800000000000027,1.7629286404885987,0.009636285005685332,-0.0028622962770949293,0.00431715349583615,-0.02345671646046199
3.6000000000000028,1.7631183410720284,0.009332939401986436,-0.0027772177086196966,0.004192510238797843,-0.02273071424121598
3.6200000000000028,1.7633020704033806,0.00903918389138994,-0.0026945972665618355,0.004071288649281748,-0.022027092640966757
3.640000000000003,1.7634800172403924,0.008754713399218109,-0.0026143673822830115,0.003953403691031656,-0.02134516591522254
3.660000000000003,1.7636523643370619,0.008479232642739538,-0.0025364621710809287,0.0038387719709417085,-0.020684269135311822
